seq1,seq2,max_identical_run
gu_32_chr5_2557954_2559710,gu_1208_chr35_5389351_5390713,47
gu_32_chr5_2557954_2559710,gu_1210_chr35_5486792_5488549,31
gu_32_chr5_2557954_2559710,gu_1212_chr35_5643180_5644927,37
gu_32_chr5_2557954_2559710,gu_1214_chr35_5730066_5731511,19
gu_32_chr5_2557954_2559710,gu_1218_chr35_6000071_6001829,45
gu_32_chr5_2557954_2559710,gu_1220_chr35_6798600_6799955,19
gu_32_chr5_2557954_2559710,gu_1222_chr35_6916770_6918529,45
gu_32_chr5_2557954_2559710,gu_1226_chr35_7181417_7182863,19
gu_32_chr5_2557954_2559710,gu_1230_chr35_7775650_7777088,19
gu_32_chr5_2557954_2559710,gu_1234_chr35_8331176_8332625,19
gu_32_chr5_2557954_2559710,gu_1255_chr35_9149135_9150581,19
gu_32_chr5_2557954_2559710,gu_1257_chr35_9399778_9401191,19
gu_32_chr5_2557954_2559710,gu_1262_chr35_9670819_9672265,19
gu_32_chr5_2557954_2559710,gu_1265_chr35_9896692_9898138,19
gu_32_chr5_2557954_2559710,gu_1267_chr35_10154831_10156243,19
gu_32_chr5_2557954_2559710,gu_1269_chr35_10328699_10330454,47
gu_32_chr5_2557954_2559710,gu_1271_chr35_10439321_10440772,19
gu_32_chr5_2557954_2559710,gu_1276_chr35_10804444_10805899,19
gu_32_chr5_2557954_2559710,gu_1279_chr35_2326072_2327829,19
gu_32_chr5_2557954_2559710,gu_1281_chr35_2496903_2498659,19
gu_32_chr5_2557954_2559710,gu_1285_chr35_3067852_3069609,19
gu_32_chr5_2557954_2559710,gu_1288_chr35_3511608_3513364,17
gu_32_chr5_2557954_2559710,gu_1290_chr35_3674625_3676383,17
gu_32_chr5_2557954_2559710,gu_1294_chr35_4187362_4189119,19
gu_32_chr5_2557954_2559710,gu_1296_chr35_4387410_4389169,19
gu_32_chr5_2557954_2559710,gu_1316_chr35_5050434_5052191,19
gu_32_chr5_2557954_2559710,gu_1318_chr35_5258080_5259837,18
gu_32_chr5_2557954_2559710,gu_1332_chr35_6441200_6442958,17
gu_32_chr5_2557954_2559710,gu_1334_chr35_6708748_6710505,19
gu_32_chr5_2557954_2559710,gu_1336_chr35_6844283_6846039,19
gu_32_chr5_2557954_2559710,gu_1338_chr35_6879596_6881353,18
gu_32_chr5_2557954_2559710,gu_1341_chr35_7009154_7010912,17
gu_32_chr5_2557954_2559710,gu_1343_chr35_7391709_7393466,19
gu_32_chr5_2557954_2559710,gu_1345_chr35_7547126_7548884,17
gu_32_chr5_2557954_2559710,gu_1347_chr35_7674528_7676285,19
gu_32_chr5_2557954_2559710,gu_1350_chr35_7930608_7932365,19
gu_32_chr5_2557954_2559710,gu_1352_chr35_8047006_8048753,17
gu_32_chr5_2557954_2559710,gu_1354_chr35_8085465_8087221,19
gu_32_chr5_2557954_2559710,gu_1356_chr35_8186970_8188726,19
gu_32_chr5_2557954_2559710,gu_1366_chr35_8736940_8738699,17
gu_32_chr5_2557954_2559710,gu_1368_chr35_8806032_8807394,19
gu_32_chr5_2557954_2559710,gu_1375_chr35_9719597_9721352,18
gu_32_chr5_2557954_2559710,gu_1393_chr35_10844548_10846305,18
gu_32_chr5_2557954_2559710,gu_1397_chr35_10943821_10945580,19
gu_32_chr5_2557954_2559710,gu_1399_chr35_11039301_11041058,19
gu_32_chr5_2557954_2559710,gu_1402_chr36_1208267_1209660,19
gu_32_chr5_2557954_2559710,gu_1404_chr36_1316290_1318046,68
gu_32_chr5_2557954_2559710,gu_1406_chr36_1398688_1400139,19
gu_32_chr5_2557954_2559710,gu_1407_chr36_1448740_1450496,63
gu_32_chr5_2557954_2559710,gu_1409_chr36_1645363_1647109,45
gu_32_chr5_2557954_2559710,gu_1413_chr36_1819099_1820543,19
gu_32_chr5_2557954_2559710,gu_1415_chr36_2202042_2203431,19
gu_32_chr5_2557954_2559710,gu_1417_chr36_2233856_2235611,45
gu_32_chr5_2557954_2559710,gu_1419_chr36_2399545_2401301,45
gu_32_chr5_2557954_2559710,gu_1424_chr36_2618817_2620573,39
gu_32_chr5_2557954_2559710,gu_1426_chr36_2686384_2688140,34
gu_32_chr5_2557954_2559710,gu_1428_chr36_2968704_2970461,47
gu_32_chr5_2557954_2559710,gu_1430_chr36_3005671_3007428,34
gu_32_chr5_2557954_2559710,gu_1437_chr36_3456561_3458318,68
gu_32_chr5_2557954_2559710,gu_1439_chr36_3482764_3484520,36
gu_32_chr5_2557954_2559710,gu_1441_chr36_3566400_3568157,34
gu_32_chr5_2557954_2559710,gu_1443_chr36_3652182_3653929,51
gu_32_chr5_2557954_2559710,gu_1445_chr36_3717861_3719307,19
gu_32_chr5_2557954_2559710,gu_1448_chr36_3810343_3813012,37
gu_32_chr5_2557954_2559710,gu_1455_chr36_4135582_4137329,51
gu_32_chr5_2557954_2559710,gu_1457_chr36_4276779_4278225,19
gu_32_chr5_2557954_2559710,gu_1461_chr36_4399948_4401704,43
gu_32_chr5_2557954_2559710,gu_1463_chr36_4497644_4499400,47
gu_32_chr5_2557954_2559710,gu_1465_chr36_4531090_4532539,19
gu_32_chr5_2557954_2559710,gu_1467_chr36_4564737_4566186,19
gu_32_chr5_2557954_2559710,gu_1469_chr36_4674380_4675827,19
gu_32_chr5_2557954_2559710,gu_1470_chr36_4803938_4805695,63
gu_32_chr5_2557954_2559710,gu_1474_chr36_5656855_5658611,33
gu_32_chr5_2557954_2559710,gu_1477_chr36_6067482_6068842,38
gu_32_chr5_2557954_2559710,gu_1483_chr36_6391152_6392908,45
gu_32_chr5_2557954_2559710,gu_1485_chr36_6422369_6424125,52
gu_32_chr5_2557954_2559710,gu_1492_chr36_6818588_6820346,45
gu_32_chr5_2557954_2559710,gu_1496_chr36_7195487_7197240,36
gu_32_chr5_2557954_2559710,gu_1498_chr36_7234310_7235755,19
gu_32_chr5_2557954_2559710,gu_1502_chr36_7503305_7504750,19
gu_32_chr5_2557954_2559710,gu_1504_chr36_7640598_7641958,50
gu_32_chr5_2557954_2559710,gu_1506_chr36_7852797_7854244,19
gu_32_chr5_2557954_2559710,gu_1509_chr36_8174986_8176437,19
gu_32_chr5_2557954_2559710,gu_1511_chr36_8233730_8235477,51
gu_32_chr5_2557954_2559710,gu_1513_chr36_8299430_8300876,19
gu_32_chr5_2557954_2559710,gu_1514_chr36_8725622_8727071,19
gu_32_chr5_2557954_2559710,gu_1519_chr36_9233457_9234903,19
gu_32_chr5_2557954_2559710,gu_1531_chr36_9803700_9805456,40
gu_32_chr5_2557954_2559710,gu_1541_chr36_10315983_10317434,19
gu_32_chr5_2557954_2559710,gu_1543_chr36_10474824_10476270,19
gu_32_chr5_2557954_2559710,gu_1547_chr36_10683195_10684641,19
gu_32_chr5_2557954_2559710,gu_1551_chr36_10868070_10869828,36
gu_32_chr5_2557954_2559710,gu_1553_chr36_10937669_10939428,31
gu_32_chr5_2557954_2559710,gu_1555_chr36_11615427_11616873,19
gu_32_chr5_2557954_2559710,gu_1557_chr36_11833611_11835368,47
gu_32_chr5_2557954_2559710,gu_1559_chr36_11937997_11939391,19
gu_32_chr5_2557954_2559710,gu_1561_chr36_12506059_12507515,19
gu_32_chr5_2557954_2559710,gu_1562_chr36_12599908_12601663,33
gu_32_chr5_2557954_2559710,gu_1564_chr36_13100819_13102576,46
gu_32_chr5_2557954_2559710,gu_1571_chr36_1255967_1257723,17
gu_32_chr5_2557954_2559710,gu_1578_chr36_2025614_2027370,19
gu_32_chr5_2557954_2559710,gu_1579_chr36_2059953_2061710,19
gu_32_chr5_2557954_2559710,gu_1583_chr36_2921082_2922828,17
gu_32_chr5_2557954_2559710,gu_1592_chr36_3418743_3420500,19
gu_32_chr5_2557954_2559710,gu_1612_chr36_5246225_5247982,17
gu_32_chr5_2557954_2559710,gu_1618_chr36_5596419_5598176,19
gu_32_chr5_2557954_2559710,gu_1622_chr36_5833885_5835640,19
gu_32_chr5_2557954_2559710,gu_1629_chr36_6352733_6354490,18
gu_32_chr5_2557954_2559710,gu_1631_chr36_6530741_6532487,19
gu_32_chr5_2557954_2559710,gu_1640_chr36_7314890_7316700,17
gu_32_chr5_2557954_2559710,gu_1642_chr36_7353493_7355303,17
gu_32_chr5_2557954_2559710,gu_1645_chr36_7582033_7583790,22
gu_32_chr5_2557954_2559710,gu_1653_chr36_7940540_7942296,19
gu_32_chr5_2557954_2559710,gu_1664_chr36_8907598_8909354,19
gu_32_chr5_2557954_2559710,gu_1665_chr36_8941947_8943704,19
gu_32_chr5_2557954_2559710,gu_1673_chr36_9495876_9497622,19
gu_32_chr5_2557954_2559710,gu_1678_chr36_9707384_9709141,19
gu_32_chr5_2557954_2559710,gu_1680_chr36_9944970_9946726,19
gu_32_chr5_2557954_2559710,gu_1682_chr36_9996721_9998477,22
gu_32_chr5_2557954_2559710,gu_1684_chr36_10089952_10091708,19
gu_32_chr5_2557954_2559710,gu_1705_chr36_12199993_12201750,22
gu_32_chr5_2557954_2559710,gu_1707_chr36_12692188_12693945,18
gu_32_chr5_2557954_2559710,gu_1711_chr36_13030838_13032585,19
gu_32_chr5_2557954_2559710,gu_1716_chr36_13224380_13226136,19
gu_32_chr5_2557954_2559710,gu_1719_chr37_1701248_1703005,46
gu_32_chr5_2557954_2559710,gu_2081_chr37_10145387_10147143,63
gu_32_chr5_2557954_2559710,gu_2083_chr37_11473063_11474819,63
gu_32_chr5_2557954_2559710,gu_2125_chr37_1900325_1902081,19
gu_32_chr5_2557954_2559710,gu_2127_chr37_2171811_2173567,19
gu_32_chr5_2557954_2559710,gu_2129_chr37_2718793_2720550,19
gu_32_chr5_2557954_2559710,gu_2131_chr37_2980359_2982116,19
gu_32_chr5_2557954_2559710,gu_2133_chr37_3218302_3220058,19
gu_32_chr5_2557954_2559710,gu_2135_chr37_3714630_3716386,19
gu_32_chr5_2557954_2559710,gu_2137_chr37_4238784_4240540,19
gu_32_chr5_2557954_2559710,gu_2139_chr37_4565847_4567604,19
gu_32_chr5_2557954_2559710,gu_2141_chr37_4777111_4778868,19
gu_32_chr5_2557954_2559710,gu_2143_chr37_5423794_5425550,19
gu_32_chr5_2557954_2559710,gu_2145_chr37_5611977_5613733,19
gu_32_chr5_2557954_2559710,gu_2147_chr37_6044065_6045821,19
gu_32_chr5_2557954_2559710,gu_2149_chr37_6451282_6453038,19
gu_32_chr5_2557954_2559710,gu_2151_chr37_6660437_6662193,19
gu_32_chr5_2557954_2559710,gu_2153_chr37_6911918_6913674,19
gu_32_chr5_2557954_2559710,gu_2155_chr37_7200166_7201922,19
gu_32_chr5_2557954_2559710,gu_2157_chr37_7396444_7398200,17
gu_32_chr5_2557954_2559710,gu_2159_chr37_8242318_8244074,19
gu_32_chr5_2557954_2559710,gu_2161_chr37_8450435_8452191,19
gu_32_chr5_2557954_2559710,gu_2163_chr37_8670058_8671814,19
gu_34_chr5_2618055_2619415,gu_38_chr5_3549040_3550796,52
gu_34_chr5_2618055_2619415,gu_40_chr5_3588580_3590334,36
gu_34_chr5_2618055_2619415,gu_42_chr5_3643260_3644709,17
gu_34_chr5_2618055_2619415,gu_50_chr5_3771615_3773059,17
gu_34_chr5_2618055_2619415,gu_58_chr5_4131093_4132531,17
gu_34_chr5_2618055_2619415,gu_60_chr5_4457178_4458624,17
gu_34_chr5_2618055_2619415,gu_64_chr5_4634026_4635472,17
gu_34_chr5_2618055_2619415,gu_66_chr5_4880895_4882341,17
gu_34_chr5_2618055_2619415,gu_68_chr5_4968605_4970056,17
gu_34_chr5_2618055_2619415,gu_69_chr5_5036585_5038030,17
gu_34_chr5_2618055_2619415,gu_76_chr5_5482016_5483462,17
gu_34_chr5_2618055_2619415,gu_78_chr5_5512831_5514277,17
gu_34_chr5_2618055_2619415,gu_80_chr5_5560760_5562210,17
gu_34_chr5_2618055_2619415,gu_83_chr5_5908661_5910107,17
gu_34_chr5_2618055_2619415,gu_85_chr5_6075492_6076938,17
gu_34_chr5_2618055_2619415,gu_87_chr5_6107352_6108739,53
gu_34_chr5_2618055_2619415,gu_89_chr5_6258416_6259862,17
gu_34_chr5_2618055_2619415,gu_97_chr5_6833003_6834449,17
gu_34_chr5_2618055_2619415,gu_99_chr5_6864823_6866607,47
gu_34_chr5_2618055_2619415,gu_102_chr5_7013507_7014953,17
gu_34_chr5_2618055_2619415,gu_104_chr5_7044200_7045984,43
gu_34_chr5_2618055_2619415,gu_106_chr5_7134137_7135582,17
gu_34_chr5_2618055_2619415,gu_111_chr5_7236801_7238239,17
gu_34_chr5_2618055_2619415,gu_113_chr5_7482511_7483957,17
gu_34_chr5_2618055_2619415,gu_127_chr5_7833837_7835283,17
gu_34_chr5_2618055_2619415,gu_129_chr5_7864629_7866422,43
gu_34_chr5_2618055_2619415,gu_132_chr5_1974453_1976210,19
gu_34_chr5_2618055_2619415,gu_139_chr5_2468605_2470362,27
gu_34_chr5_2618055_2619415,gu_143_chr5_2822696_2824453,35
gu_34_chr5_2618055_2619415,gu_145_chr5_2990264_2992021,27
gu_34_chr5_2618055_2619415,gu_147_chr5_3042249_3044005,35
gu_34_chr5_2618055_2619415,gu_150_chr5_3134910_3136667,19
gu_34_chr5_2618055_2619415,gu_152_chr5_3222134_3223890,19
gu_34_chr5_2618055_2619415,gu_165_chr5_4563706_4565463,27
gu_34_chr5_2618055_2619415,gu_187_chr5_7947208_7948963,21
gu_34_chr5_2618055_2619415,gu_367_chr10_2259888_2261645,41
gu_34_chr5_2618055_2619415,gu_369_chr10_2338773_2340222,17
gu_34_chr5_2618055_2619415,gu_373_chr10_2817781_2819227,17
gu_34_chr5_2618055_2619415,gu_375_chr10_2954131_2955889,71
gu_34_chr5_2618055_2619415,gu_378_chr10_3077936_3079693,47
gu_34_chr5_2618055_2619415,gu_380_chr10_3191103_3192554,17
gu_34_chr5_2618055_2619415,gu_398_chr10_2301720_2303477,22
gu_34_chr5_2618055_2619415,gu_404_chr10_2998284_3000040,35
gu_34_chr5_2618055_2619415,gu_408_chr10_3149916_3151672,27
gu_34_chr5_2618055_2619415,gu_446_chr13_1177111_1178596,17
gu_34_chr5_2618055_2619415,gu_449_chr13_1238367_1239805,17
gu_34_chr5_2618055_2619415,gu_451_chr13_1414033_1415484,17
gu_34_chr5_2618055_2619415,gu_557_chr28_7609068_7612011,25
gu_34_chr5_2618055_2619415,gu_758_chr31_586603_588359,38
gu_34_chr5_2618055_2619415,gu_765_chr31_790179_791926,72
gu_34_chr5_2618055_2619415,gu_767_chr31_1054378_1055829,17
gu_34_chr5_2618055_2619415,gu_769_chr31_1154399_1156156,31
gu_34_chr5_2618055_2619415,gu_771_chr31_1461307_1462701,17
gu_34_chr5_2618055_2619415,gu_786_chr31_3003187_3004934,52
gu_34_chr5_2618055_2619415,gu_789_chr31_3652167_3653613,17
gu_34_chr5_2618055_2619415,gu_793_chr31_3900044_3901801,46
gu_34_chr5_2618055_2619415,gu_795_chr31_4018927_4020366,17
gu_34_chr5_2618055_2619415,gu_797_chr31_4233068_4234823,37
gu_34_chr5_2618055_2619415,gu_808_chr31_720382_722139,18
gu_34_chr5_2618055_2619415,gu_810_chr31_1247095_1248850,18
gu_34_chr5_2618055_2619415,gu_814_chr31_1635968_1637722,19
gu_34_chr5_2618055_2619415,gu_816_chr31_1715452_1717209,35
gu_34_chr5_2618055_2619415,gu_843_chr31_2565219_2566975,18
gu_34_chr5_2618055_2619415,gu_851_chr31_2964890_2966646,35
gu_34_chr5_2618055_2619415,gu_853_chr31_3071990_3073746,18
gu_34_chr5_2618055_2619415,gu_857_chr31_3352705_3354462,29
gu_34_chr5_2618055_2619415,gu_865_chr31_4184742_4186488,27
gu_34_chr5_2618055_2619415,gu_876_chr33_2924655_2926101,17
gu_34_chr5_2618055_2619415,gu_916_chr33_2877086_2878831,33
gu_34_chr5_2618055_2619415,gu_953_chr34_813730_815091,52
gu_34_chr5_2618055_2619415,gu_970_chr34_1237684_1239122,17
gu_34_chr5_2618055_2619415,gu_977_chr34_1553977_1555424,17
gu_34_chr5_2618055_2619415,gu_978_chr34_1642926_1644682,26
gu_34_chr5_2618055_2619415,gu_980_chr34_1675795_1677242,17
gu_34_chr5_2618055_2619415,gu_994_chr34_2217548_2218988,17
gu_34_chr5_2618055_2619415,gu_996_chr34_2301180_2302937,26
gu_34_chr5_2618055_2619415,gu_1009_chr34_2627084_2628524,17
gu_34_chr5_2618055_2619415,gu_1011_chr34_2710965_2712722,26
gu_34_chr5_2618055_2619415,gu_1013_chr34_2741111_2742559,17
gu_34_chr5_2618055_2619415,gu_1018_chr34_2862640_2864088,17
gu_34_chr5_2618055_2619415,gu_1019_chr34_2901547_2904341,17
gu_34_chr5_2618055_2619415,gu_1022_chr34_3000811_3002566,27
gu_34_chr5_2618055_2619415,gu_1024_chr34_3030903_3032351,17
gu_34_chr5_2618055_2619415,gu_1033_chr34_3370269_3372025,37
gu_34_chr5_2618055_2619415,gu_1035_chr34_3459636_3461391,27
gu_34_chr5_2618055_2619415,gu_1037_chr34_3489783_3491231,17
gu_34_chr5_2618055_2619415,gu_1046_chr34_3856218_3857974,37
gu_34_chr5_2618055_2619415,gu_1050_chr34_3911355_3912803,17
gu_34_chr5_2618055_2619415,gu_1067_chr34_1283736_1285492,29
gu_34_chr5_2618055_2619415,gu_1069_chr34_1308197_1309953,29
gu_34_chr5_2618055_2619415,gu_1071_chr34_1333409_1335165,29
gu_34_chr5_2618055_2619415,gu_1074_chr34_1420083_1421838,29
gu_34_chr5_2618055_2619415,gu_1081_chr34_1594346_1596101,29
gu_34_chr5_2618055_2619415,gu_1098_chr34_2032692_2034379,29
gu_34_chr5_2618055_2619415,gu_1104_chr34_2254316_2256072,29
gu_34_chr5_2618055_2619415,gu_1106_chr34_2278804_2280559,29
gu_34_chr5_2618055_2619415,gu_1110_chr34_2663829_2665584,29
gu_34_chr5_2618055_2619415,gu_1112_chr34_2688442_2690197,29
gu_34_chr5_2618055_2619415,gu_1150_chr34_3810428_3812184,29
gu_34_chr5_2618055_2619415,gu_1152_chr34_3835106_3836862,29
gu_34_chr5_2618055_2619415,gu_1162_chr35_2424436_2425829,17
gu_34_chr5_2618055_2619415,gu_1166_chr35_3172738_3174093,17
gu_34_chr5_2618055_2619415,gu_1168_chr35_3187352_3188745,17
gu_34_chr5_2618055_2619415,gu_1176_chr35_3369382_3371138,41
gu_34_chr5_2618055_2619415,gu_1178_chr35_3437582_3438943,81
gu_34_chr5_2618055_2619415,gu_1181_chr35_3863907_3865662,39
gu_34_chr5_2618055_2619415,gu_1183_chr35_4238490_4241888,36
gu_34_chr5_2618055_2619415,gu_1184_chr35_4444415_4445861,17
gu_34_chr5_2618055_2619415,gu_1189_chr35_4761830_4763586,43
gu_34_chr5_2618055_2619415,gu_1205_chr35_5193972_5195730,25
gu_34_chr5_2618055_2619415,gu_1208_chr35_5389351_5390713,41
gu_34_chr5_2618055_2619415,gu_1210_chr35_5486792_5488549,57
gu_34_chr5_2618055_2619415,gu_1212_chr35_5643180_5644927,46
gu_34_chr5_2618055_2619415,gu_1214_chr35_5730066_5731511,17
gu_34_chr5_2618055_2619415,gu_1218_chr35_6000071_6001829,25
gu_34_chr5_2618055_2619415,gu_1220_chr35_6798600_6799955,17
gu_34_chr5_2618055_2619415,gu_1222_chr35_6916770_6918529,41
gu_34_chr5_2618055_2619415,gu_1226_chr35_7181417_7182863,17
gu_34_chr5_2618055_2619415,gu_1230_chr35_7775650_7777088,17
gu_34_chr5_2618055_2619415,gu_1234_chr35_8331176_8332625,17
gu_34_chr5_2618055_2619415,gu_1255_chr35_9149135_9150581,17
gu_34_chr5_2618055_2619415,gu_1257_chr35_9399778_9401191,17
gu_34_chr5_2618055_2619415,gu_1262_chr35_9670819_9672265,17
gu_34_chr5_2618055_2619415,gu_1265_chr35_9896692_9898138,17
gu_34_chr5_2618055_2619415,gu_1267_chr35_10154831_10156243,17
gu_34_chr5_2618055_2619415,gu_1269_chr35_10328699_10330454,36
gu_34_chr5_2618055_2619415,gu_1271_chr35_10439321_10440772,17
gu_34_chr5_2618055_2619415,gu_1276_chr35_10804444_10805899,17
gu_34_chr5_2618055_2619415,gu_1279_chr35_2326072_2327829,35
gu_34_chr5_2618055_2619415,gu_1281_chr35_2496903_2498659,19
gu_34_chr5_2618055_2619415,gu_1285_chr35_3067852_3069609,35
gu_34_chr5_2618055_2619415,gu_1288_chr35_3511608_3513364,18
gu_34_chr5_2618055_2619415,gu_1290_chr35_3674625_3676383,23
gu_34_chr5_2618055_2619415,gu_1294_chr35_4187362_4189119,27
gu_34_chr5_2618055_2619415,gu_1296_chr35_4387410_4389169,23
gu_34_chr5_2618055_2619415,gu_1316_chr35_5050434_5052191,35
gu_34_chr5_2618055_2619415,gu_1318_chr35_5258080_5259837,27
gu_34_chr5_2618055_2619415,gu_1326_chr35_6191756_6193515,35
gu_34_chr5_2618055_2619415,gu_1330_chr35_6384882_6386641,35
gu_34_chr5_2618055_2619415,gu_1332_chr35_6441200_6442958,17
gu_34_chr5_2618055_2619415,gu_1334_chr35_6708748_6710505,35
gu_34_chr5_2618055_2619415,gu_1336_chr35_6844283_6846039,27
gu_34_chr5_2618055_2619415,gu_1338_chr35_6879596_6881353,27
gu_34_chr5_2618055_2619415,gu_1341_chr35_7009154_7010912,35
gu_34_chr5_2618055_2619415,gu_1343_chr35_7391709_7393466,19
gu_34_chr5_2618055_2619415,gu_1345_chr35_7547126_7548884,35
gu_34_chr5_2618055_2619415,gu_1347_chr35_7674528_7676285,31
gu_34_chr5_2618055_2619415,gu_1350_chr35_7930608_7932365,35
gu_34_chr5_2618055_2619415,gu_1352_chr35_8047006_8048753,35
gu_34_chr5_2618055_2619415,gu_1356_chr35_8186970_8188726,19
gu_34_chr5_2618055_2619415,gu_1366_chr35_8736940_8738699,35
gu_34_chr5_2618055_2619415,gu_1368_chr35_8806032_8807394,19
gu_34_chr5_2618055_2619415,gu_1393_chr35_10844548_10846305,27
gu_34_chr5_2618055_2619415,gu_1397_chr35_10943821_10945580,35
gu_34_chr5_2618055_2619415,gu_1399_chr35_11039301_11041058,19
gu_34_chr5_2618055_2619415,gu_1402_chr36_1208267_1209660,17
gu_34_chr5_2618055_2619415,gu_1404_chr36_1316290_1318046,47
gu_34_chr5_2618055_2619415,gu_1406_chr36_1398688_1400139,17
gu_34_chr5_2618055_2619415,gu_1407_chr36_1448740_1450496,71
gu_34_chr5_2618055_2619415,gu_1409_chr36_1645363_1647109,72
gu_34_chr5_2618055_2619415,gu_1413_chr36_1819099_1820543,17
gu_34_chr5_2618055_2619415,gu_1415_chr36_2202042_2203431,17
gu_34_chr5_2618055_2619415,gu_1417_chr36_2233856_2235611,41
gu_34_chr5_2618055_2619415,gu_1419_chr36_2399545_2401301,38
gu_34_chr5_2618055_2619415,gu_1424_chr36_2618817_2620573,66
gu_34_chr5_2618055_2619415,gu_1426_chr36_2686384_2688140,40
gu_34_chr5_2618055_2619415,gu_1428_chr36_2968704_2970461,47
gu_34_chr5_2618055_2619415,gu_1430_chr36_3005671_3007428,46
gu_34_chr5_2618055_2619415,gu_1437_chr36_3456561_3458318,71
gu_34_chr5_2618055_2619415,gu_1439_chr36_3482764_3484520,47
gu_34_chr5_2618055_2619415,gu_1441_chr36_3566400_3568157,46
gu_34_chr5_2618055_2619415,gu_1443_chr36_3652182_3653929,37
gu_34_chr5_2618055_2619415,gu_1445_chr36_3717861_3719307,17
gu_34_chr5_2618055_2619415,gu_1448_chr36_3810343_3813012,44
gu_34_chr5_2618055_2619415,gu_1455_chr36_4135582_4137329,47
gu_34_chr5_2618055_2619415,gu_1457_chr36_4276779_4278225,17
gu_34_chr5_2618055_2619415,gu_1461_chr36_4399948_4401704,38
gu_34_chr5_2618055_2619415,gu_1463_chr36_4497644_4499400,47
gu_34_chr5_2618055_2619415,gu_1465_chr36_4531090_4532539,17
gu_34_chr5_2618055_2619415,gu_1467_chr36_4564737_4566186,17
gu_34_chr5_2618055_2619415,gu_1469_chr36_4674380_4675827,17
gu_34_chr5_2618055_2619415,gu_1470_chr36_4803938_4805695,36
gu_34_chr5_2618055_2619415,gu_1474_chr36_5656855_5658611,29
gu_34_chr5_2618055_2619415,gu_1477_chr36_6067482_6068842,72
gu_34_chr5_2618055_2619415,gu_1483_chr36_6391152_6392908,36
gu_34_chr5_2618055_2619415,gu_1485_chr36_6422369_6424125,30
gu_34_chr5_2618055_2619415,gu_1492_chr36_6818588_6820346,36
gu_34_chr5_2618055_2619415,gu_1496_chr36_7195487_7197240,63
gu_34_chr5_2618055_2619415,gu_1498_chr36_7234310_7235755,17
gu_34_chr5_2618055_2619415,gu_1502_chr36_7503305_7504750,17
gu_34_chr5_2618055_2619415,gu_1504_chr36_7640598_7641958,65
gu_34_chr5_2618055_2619415,gu_1506_chr36_7852797_7854244,17
gu_34_chr5_2618055_2619415,gu_1509_chr36_8174986_8176437,17
gu_34_chr5_2618055_2619415,gu_1511_chr36_8233730_8235477,37
gu_34_chr5_2618055_2619415,gu_1513_chr36_8299430_8300876,17
gu_34_chr5_2618055_2619415,gu_1514_chr36_8725622_8727071,17
gu_34_chr5_2618055_2619415,gu_1519_chr36_9233457_9234903,17
gu_34_chr5_2618055_2619415,gu_1531_chr36_9803700_9805456,38
gu_34_chr5_2618055_2619415,gu_1541_chr36_10315983_10317434,17
gu_34_chr5_2618055_2619415,gu_1543_chr36_10474824_10476270,17
gu_34_chr5_2618055_2619415,gu_1547_chr36_10683195_10684641,17
gu_34_chr5_2618055_2619415,gu_1551_chr36_10868070_10869828,35
gu_34_chr5_2618055_2619415,gu_1553_chr36_10937669_10939428,25
gu_34_chr5_2618055_2619415,gu_1555_chr36_11615427_11616873,17
gu_34_chr5_2618055_2619415,gu_1557_chr36_11833611_11835368,71
gu_34_chr5_2618055_2619415,gu_1559_chr36_11937997_11939391,17
gu_34_chr5_2618055_2619415,gu_1561_chr36_12506059_12507515,17
gu_34_chr5_2618055_2619415,gu_1562_chr36_12599908_12601663,36
gu_34_chr5_2618055_2619415,gu_1564_chr36_13100819_13102576,32
gu_34_chr5_2618055_2619415,gu_1571_chr36_1255967_1257723,35
gu_34_chr5_2618055_2619415,gu_1578_chr36_2025614_2027370,35
gu_34_chr5_2618055_2619415,gu_1579_chr36_2059953_2061710,35
gu_34_chr5_2618055_2619415,gu_1583_chr36_2921082_2922828,35
gu_34_chr5_2618055_2619415,gu_1592_chr36_3418743_3420500,35
gu_34_chr5_2618055_2619415,gu_1612_chr36_5246225_5247982,17
gu_34_chr5_2618055_2619415,gu_1618_chr36_5596419_5598176,35
gu_34_chr5_2618055_2619415,gu_1622_chr36_5833885_5835640,19
gu_34_chr5_2618055_2619415,gu_1629_chr36_6352733_6354490,35
gu_34_chr5_2618055_2619415,gu_1631_chr36_6530741_6532487,19
gu_34_chr5_2618055_2619415,gu_1640_chr36_7314890_7316700,35
gu_34_chr5_2618055_2619415,gu_1642_chr36_7353493_7355303,35
gu_34_chr5_2618055_2619415,gu_1645_chr36_7582033_7583790,19
gu_34_chr5_2618055_2619415,gu_1653_chr36_7940540_7942296,27
gu_34_chr5_2618055_2619415,gu_1664_chr36_8907598_8909354,19
gu_34_chr5_2618055_2619415,gu_1665_chr36_8941947_8943704,35
gu_34_chr5_2618055_2619415,gu_1673_chr36_9495876_9497622,35
gu_34_chr5_2618055_2619415,gu_1678_chr36_9707384_9709141,35
gu_34_chr5_2618055_2619415,gu_1680_chr36_9944970_9946726,19
gu_34_chr5_2618055_2619415,gu_1682_chr36_9996721_9998477,19
gu_34_chr5_2618055_2619415,gu_1684_chr36_10089952_10091708,27
gu_34_chr5_2618055_2619415,gu_1696_chr36_11179416_11181175,35
gu_34_chr5_2618055_2619415,gu_1698_chr36_11306847_11308604,35
gu_34_chr5_2618055_2619415,gu_1705_chr36_12199993_12201750,35
